"event.id","animalID","timestamp","location.long","location.lat"
12048,2,2009-03-24 17:42:00,15.7756490738648,-19.1585861554796
12049,2,2009-03-24 18:42:00,15.7549081379886,-19.1490572802351
12050,2,2009-03-24 19:42:00,15.7362404643176,-19.1416684878939
12051,2,2009-03-24 20:42:00,15.7195903055694,-19.1373876229964
12052,2,2009-03-24 21:42:00,15.6967554073665,-19.134131868253
12053,2,2009-03-24 22:42:00,15.6886191922195,-19.1442297692403
12054,2,2009-03-24 23:42:00,15.6880090201511,-19.1468256811691
12055,2,2009-03-25 00:42:00,15.686211940521,-19.1500766923926
12056,2,2009-03-25 01:42:00,15.6846998664021,-19.1512029237247
12057,2,2009-03-25 02:42:00,15.68465034433,-19.1511850341768
12058,2,2009-03-25 03:42:00,15.6846646453143,-19.151194017924
12059,2,2009-03-25 04:42:00,15.6840280280786,-19.1529314980782
12060,2,2009-03-25 05:42:00,15.6797333668379,-19.1633219437878
12061,2,2009-03-25 06:42:00,15.6744622118768,-19.1778729110129
12062,2,2009-03-25 07:42:00,15.6698487088689,-19.1885083025219
12063,2,2009-03-25 08:42:00,15.6714149024346,-19.1903009426193
12064,2,2009-03-25 09:42:00,15.6772700583634,-19.1870080248554
12065,2,2009-03-25 10:42:00,15.679720892739,-19.1853271164573
12066,2,2009-03-25 11:42:00,15.6876800328611,-19.1727541089234
12067,2,2009-03-25 12:42:00,15.6909427278025,-19.1728954878532
12068,2,2009-03-25 13:42:00,15.708983940861,-19.1655067548348
12069,2,2009-03-25 14:42:00,15.7167079557706,-19.1624132420352
12070,2,2009-03-25 15:42:00,15.7386240631681,-19.1552956799873
12071,2,2009-03-25 16:42:00,15.7681287490295,-19.1544427106887
12072,2,2009-03-25 17:42:00,15.7836217641189,-19.1696315070695
12073,2,2009-03-25 18:42:00,15.7836258788399,-19.1795539479837
12074,2,2009-03-25 19:42:00,15.7777282248891,-19.1900798508959
12075,2,2009-03-25 20:42:00,15.7730419944318,-19.1959916826962
12076,2,2009-03-25 21:42:00,15.7704313614204,-19.2011717441657
12077,2,2009-03-25 22:42:00,15.7689551039335,-19.2032202681384
12078,2,2009-03-25 23:42:00,15.7679145632605,-19.2106167665793
12079,2,2009-03-26 00:42:00,15.765663863813,-19.2155422238143
12080,2,2009-03-26 01:42:00,15.7656300526925,-19.217485285085
12081,2,2009-03-26 02:42:00,15.7652798358547,-19.2170439431268
12082,2,2009-03-26 03:42:00,15.765335009787,-19.2170437126824
12083,2,2009-03-26 04:42:00,15.7653503138368,-19.2170617224335
12084,2,2009-03-26 05:42:00,15.7683942463722,-19.2196787006296
12085,2,2009-03-26 06:42:00,15.771942553315,-19.2196637845846
12086,2,2009-03-26 07:42:00,15.7821768234665,-19.2144603598857
12087,2,2009-03-26 08:42:00,15.7825772117839,-19.2017709596357
12088,2,2009-03-26 09:42:00,15.7757785350495,-19.2000557417301
12089,2,2009-03-26 10:42:00,15.7766655110786,-19.1967083576541
12090,2,2009-03-26 11:42:00,15.7831971432179,-19.1900565841298
12091,2,2009-03-26 12:42:00,15.7845336194113,-19.1866710980964
12092,2,2009-03-26 13:42:00,15.7847969989893,-19.1808321752794
12093,2,2009-03-26 14:42:00,15.7742190446583,-19.169427399279
12094,2,2009-03-26 15:42:00,15.7892028526135,-19.1647457809597
12095,2,2009-03-26 16:42:00,15.7881371832664,-19.1586233715115
12096,2,2009-03-26 17:42:00,15.7784264683387,-19.16418630325
12097,2,2009-03-26 18:42:00,15.7686373969238,-19.166324089211
12098,2,2009-03-26 19:42:00,15.7565907930471,-19.1762695163034
12099,2,2009-03-26 20:42:00,15.7571101264482,-19.1856476623574
12100,2,2009-03-26 21:42:00,15.7564090408357,-19.1860391398023
12101,2,2009-03-26 22:42:00,15.7573523900749,-19.1912043425647
12102,2,2009-03-26 23:42:00,15.7570088831657,-19.197829788153
12103,2,2009-03-27 00:42:00,15.7555487151207,-19.2017668482407
12104,2,2009-03-27 01:42:00,15.7541826759092,-19.2021610575509
12105,2,2009-03-27 02:42:00,15.7544824409965,-19.2036509076353
12106,2,2009-03-27 03:42:00,15.7545838897402,-19.2035781951837
12107,2,2009-03-27 04:42:00,15.7545534101455,-19.2035692837588
12108,2,2009-03-27 05:42:00,15.7562065633119,-19.2020985003673
12109,2,2009-03-27 06:42:00,15.755748170891,-19.1981603152967
12110,2,2009-03-27 07:42:00,15.7579467634542,-19.1922230544357
12111,2,2009-03-27 08:42:00,15.7597227079747,-19.1860344861698
12112,2,2009-03-27 09:42:00,15.7686724055258,-19.1904794934497
12113,2,2009-03-27 10:42:00,15.7695032272804,-19.1868974146607
12114,2,2009-03-27 11:42:00,15.7703991580853,-19.187914819798
12115,2,2009-03-27 12:42:00,15.7683682239349,-19.1821126336873
12116,2,2009-03-27 13:42:00,15.7590348972945,-19.1857933371034
12117,2,2009-03-27 14:42:00,15.7579574290065,-19.1852013571016
12118,2,2009-03-27 15:42:00,15.75655311973,-19.1850987100384
12119,2,2009-03-27 16:42:00,15.7669462065007,-19.1742745771659
12120,2,2009-03-27 17:42:00,15.7810180542688,-19.1763298721008
12121,2,2009-03-27 18:42:00,15.7868760786113,-19.1696175896504
12122,2,2009-03-27 19:42:00,15.7905269995296,-19.1668185601861
12123,2,2009-03-27 20:42:00,15.8008723549767,-19.1704426842103
12124,2,2009-03-27 21:42:00,15.7909386779218,-19.1871225504179
12125,2,2009-03-27 22:42:00,15.7812555546737,-19.1916011251015
12126,2,2009-03-27 23:42:00,15.7749503431526,-19.1960559237984
12127,2,2009-03-28 00:42:00,15.771219183003,-19.2006081479971
12128,2,2009-03-28 01:42:00,15.7714587115822,-19.2005709930313
12129,2,2009-03-28 02:42:00,15.771434360027,-19.200652427068
12130,2,2009-03-28 03:42:00,15.7714633411079,-19.2005438630251
